Area,Item,Year,hg_ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,rain_pest_interaction,temp_rain_interaction,Crop_Type_Code,Country_Code
Kazakhstan,Wheat,2006,11348,250.0,3926.27,7.65,981567.5,1912.5,8,49
Kazakhstan,Wheat,2006,11348,250.0,3926.27,3.88,981567.5,970.0,8,49
Kazakhstan,Wheat,2007,12983,250.0,5575.89,7.78,1393972.5,1945.0,8,49
Kazakhstan,Wheat,2007,12983,250.0,5575.89,4.14,1393972.5,1035.0,8,49
Kazakhstan,Wheat,2008,9715,250.0,7044.9,7.25,1761225.0,1812.5,8,49
Kazakhstan,Wheat,2008,9715,250.0,7044.9,4.19,1761225.0,1047.5,8,49
Kazakhstan,Wheat,2009,11941,250.0,8716.14,6.77,2179035.0,1692.5,8,49
Kazakhstan,Wheat,2009,11941,250.0,8716.14,3.03,2179035.0,757.5,8,49
Kazakhstan,Wheat,2010,7336,250.0,6283.85,6.96,1570962.5,1740.0,8,49
Kazakhstan,Wheat,2010,7336,250.0,6283.85,2.95,1570962.5,737.5,8,49
Kazakhstan,Wheat,2011,16609,250.0,10656.6,6.54,2664150.0,1635.0,8,49
Kazakhstan,Wheat,2011,16609,250.0,10656.6,2.67,2664150.0,667.5,8,49
Kazakhstan,Wheat,2012,7929,250.0,8674.58,6.07,2168645.0,1517.5,8,49
Kazakhstan,Wheat,2012,7929,250.0,8674.58,2.5,2168645.0,625.0,8,49
Kazakhstan,Wheat,2013,10762,250.0,8738.38,8.71,2184595.0,2177.5,8,49
Kazakhstan,Wheat,2013,10762,250.0,8738.38,5.49,2184595.0,1372.5,8,49
Kenya,Cassava,1990,108498,630.0,3469.0,15.94,2185470.0,10042.199999999999,0,50
Kenya,Cassava,1991,100000,630.0,3469.0,16.26,2185470.0,10243.800000000001,0,50
Kenya,Cassava,1992,102462,630.0,3469.0,16.34,2185470.0,10294.2,0,50
Kenya,Cassava,1993,102936,630.0,3469.0,16.36,2185470.0,10306.8,0,50
Kenya,Cassava,1994,91297,630.0,3469.0,16.58,2185470.0,10445.4,0,50
Kenya,Cassava,1995,95560,630.0,4607.0,16.52,2902410.0,10407.6,0,50
Kenya,Cassava,1996,111344,630.0,6344.0,16.44,3996720.0,10357.2,0,50
Kenya,Cassava,1997,94938,630.0,5172.0,16.77,3258360.0,10565.1,0,50
Kenya,Cassava,1998,80569,630.0,4114.0,16.53,2591820.0,10413.900000000001,0,50
Kenya,Cassava,1999,102106,630.0,3056.0,16.7,1925280.0,10521.0,0,50
Kenya,Cassava,2000,69454,630.0,1998.0,16.73,1258740.0,10539.9,0,50
Kenya,Cassava,2001,77681,630.0,1578.0,16.1,994140.0,10143.0,0,50
Kenya,Cassava,2002,73441,630.0,1578.0,16.61,994140.0,10464.3,0,50
Kenya,Cassava,2004,111000,630.0,1578.0,16.92,994140.0,10659.6,0,50
Kenya,Cassava,2005,91009,630.0,1578.0,17.28,994140.0,10886.400000000001,0,50
Kenya,Cassava,2006,95856,630.0,1578.0,16.92,994140.0,10659.6,0,50
Kenya,Cassava,2007,74185,630.0,1578.0,16.6,994140.0,10458.0,0,50
Kenya,Cassava,2008,137358,630.0,1578.0,16.66,994140.0,10495.8,0,50
Kenya,Cassava,2009,116431,630.0,1578.0,17.3,994140.0,10899.0,0,50
Kenya,Cassava,2010,52521,630.0,1578.0,16.82,994140.0,10596.6,0,50
Kenya,Cassava,2011,112309,630.0,1578.0,16.9,994140.0,10647.0,0,50
Kenya,Cassava,2012,127273,630.0,1578.0,16.84,994140.0,10609.2,0,50
Kenya,Cassava,2013,142470,630.0,1578.0,16.91,994140.0,10653.3,0,50
Kenya,Maize,1990,16591,630.0,3469.0,15.94,2185470.0,10042.199999999999,1,50
Kenya,Maize,1991,18321,630.0,3469.0,16.26,2185470.0,10243.800000000001,1,50
Kenya,Maize,1992,17271,630.0,3469.0,16.34,2185470.0,10294.2,1,50
Kenya,Maize,1993,15549,630.0,3469.0,16.36,2185470.0,10306.8,1,50
Kenya,Maize,1994,20400,630.0,3469.0,16.58,2185470.0,10445.4,1,50
Kenya,Maize,1995,18759,630.0,4607.0,16.52,2902410.0,10407.6,1,50
Kenya,Maize,1996,14506,630.0,6344.0,16.44,3996720.0,10357.2,1,50
Kenya,Maize,1997,14713,630.0,5172.0,16.77,3258360.0,10565.1,1,50
Kenya,Maize,1998,16697,630.0,4114.0,16.53,2591820.0,10413.900000000001,1,50
Kenya,Maize,1999,14817,630.0,3056.0,16.7,1925280.0,10521.0,1,50
Kenya,Maize,2000,14400,630.0,1998.0,16.73,1258740.0,10539.9,1,50
Kenya,Maize,2001,17012,630.0,1578.0,16.1,994140.0,10143.0,1,50
Kenya,Maize,2002,15126,630.0,1578.0,16.61,994140.0,10464.3,1,50
Kenya,Maize,2004,19293,630.0,1578.0,16.92,994140.0,10659.6,1,50
Kenya,Maize,2005,16405,630.0,1578.0,17.28,994140.0,10886.400000000001,1,50
Kenya,Maize,2006,17197,630.0,1578.0,16.92,994140.0,10659.6,1,50
Kenya,Maize,2007,18132,630.0,1578.0,16.6,994140.0,10458.0,1,50
Kenya,Maize,2008,13925,630.0,1578.0,16.66,994140.0,10495.8,1,50
Kenya,Maize,2009,12943,630.0,1578.0,17.3,994140.0,10899.0,1,50
Kenya,Maize,2010,17251,630.0,1578.0,16.82,994140.0,10596.6,1,50
Kenya,Maize,2011,15840,630.0,1578.0,16.9,994140.0,10647.0,1,50
Kenya,Maize,2012,17366,630.0,1578.0,16.84,994140.0,10609.2,1,50
Kenya,Maize,2013,16922,630.0,1578.0,16.91,994140.0,10653.3,1,50
Kenya,Plantains and others,1990,125000,630.0,3469.0,15.94,2185470.0,10042.199999999999,2,50
Kenya,Plantains and others,1991,125000,630.0,3469.0,16.26,2185470.0,10243.800000000001,2,50
Kenya,Plantains and others,1992,125000,630.0,3469.0,16.34,2185470.0,10294.2,2,50
Kenya,Plantains and others,1993,123529,630.0,3469.0,16.36,2185470.0,10306.8,2,50
Kenya,Plantains and others,1994,125000,630.0,3469.0,16.58,2185470.0,10445.4,2,50
Kenya,Plantains and others,1995,125000,630.0,4607.0,16.52,2902410.0,10407.6,2,50
Kenya,Plantains and others,1996,123077,630.0,6344.0,16.44,3996720.0,10357.2,2,50
Kenya,Plantains and others,1997,122727,630.0,5172.0,16.77,3258360.0,10565.1,2,50
Kenya,Plantains and others,1998,126087,630.0,4114.0,16.53,2591820.0,10413.900000000001,2,50
Kenya,Plantains and others,1999,127273,630.0,3056.0,16.7,1925280.0,10521.0,2,50
Kenya,Plantains and others,2000,128571,630.0,1998.0,16.73,1258740.0,10539.9,2,50
Kenya,Plantains and others,2001,121739,630.0,1578.0,16.1,994140.0,10143.0,2,50
Kenya,Plantains and others,2002,121739,630.0,1578.0,16.61,994140.0,10464.3,2,50
Kenya,Plantains and others,2004,123810,630.0,1578.0,16.92,994140.0,10659.6,2,50
Kenya,Plantains and others,2005,123810,630.0,1578.0,17.28,994140.0,10886.400000000001,2,50
Kenya,Plantains and others,2006,121739,630.0,1578.0,16.92,994140.0,10659.6,2,50
Kenya,Plantains and others,2007,123810,630.0,1578.0,16.6,994140.0,10458.0,2,50
Kenya,Plantains and others,2008,124000,630.0,1578.0,16.66,994140.0,10495.8,2,50
Kenya,Plantains and others,2009,123077,630.0,1578.0,17.3,994140.0,10899.0,2,50
Kenya,Plantains and others,2010,125000,630.0,1578.0,16.82,994140.0,10596.6,2,50
Kenya,Plantains and others,2011,124000,630.0,1578.0,16.9,994140.0,10647.0,2,50
Kenya,Plantains and others,2012,120000,630.0,1578.0,16.84,994140.0,10609.2,2,50
Kenya,Plantains and others,2013,119231,630.0,1578.0,16.91,994140.0,10653.3,2,50
Kenya,Potatoes,1990,88655,630.0,3469.0,15.94,2185470.0,10042.199999999999,3,50
Kenya,Potatoes,1991,113356,630.0,3469.0,16.26,2185470.0,10243.800000000001,3,50
Kenya,Potatoes,1992,92975,630.0,3469.0,16.34,2185470.0,10294.2,3,50
Kenya,Potatoes,1993,117490,630.0,3469.0,16.36,2185470.0,10306.8,3,50
Kenya,Potatoes,1994,97108,630.0,3469.0,16.58,2185470.0,10445.4,3,50
Kenya,Potatoes,1995,96575,630.0,4607.0,16.52,2902410.0,10407.6,3,50
Kenya,Potatoes,1996,75918,630.0,6344.0,16.44,3996720.0,10357.2,3,50
Kenya,Potatoes,1997,70425,630.0,5172.0,16.77,3258360.0,10565.1,3,50
Kenya,Potatoes,1998,75177,630.0,4114.0,16.53,2591820.0,10413.900000000001,3,50
Kenya,Potatoes,1999,91410,630.0,3056.0,16.7,1925280.0,10521.0,3,50
Kenya,Potatoes,2000,61770,630.0,1998.0,16.73,1258740.0,10539.9,3,50
Kenya,Potatoes,2001,91596,630.0,1578.0,16.1,994140.0,10143.0,3,50
Kenya,Potatoes,2002,77113,630.0,1578.0,16.61,994140.0,10464.3,3,50
Kenya,Potatoes,2004,84401,630.0,1578.0,16.92,994140.0,10659.6,3,50
Kenya,Potatoes,2005,200000,630.0,1578.0,17.28,994140.0,10886.400000000001,3,50
Kenya,Potatoes,2006,200000,630.0,1578.0,16.92,994140.0,10659.6,3,50
Kenya,Potatoes,2007,200000,630.0,1578.0,16.6,994140.0,10458.0,3,50
Kenya,Potatoes,2008,214815,630.0,1578.0,16.66,994140.0,10495.8,3,50
Kenya,Potatoes,2009,191199,630.0,1578.0,17.3,994140.0,10899.0,3,50
Kenya,Potatoes,2010,224279,630.0,1578.0,16.82,994140.0,10596.6,3,50
Kenya,Potatoes,2011,191690,630.0,1578.0,16.9,994140.0,10647.0,3,50
Kenya,Potatoes,2012,203389,630.0,1578.0,16.84,994140.0,10609.2,3,50
Kenya,Potatoes,2013,144262,630.0,1578.0,16.91,994140.0,10653.3,3,50
Kenya,"Rice, paddy",1990,30984,630.0,3469.0,15.94,2185470.0,10042.199999999999,4,50
Kenya,"Rice, paddy",1991,38846,630.0,3469.0,16.26,2185470.0,10243.800000000001,4,50
Kenya,"Rice, paddy",1992,35362,630.0,3469.0,16.34,2185470.0,10294.2,4,50
Kenya,"Rice, paddy",1993,41483,630.0,3469.0,16.36,2185470.0,10306.8,4,50
Kenya,"Rice, paddy",1994,43559,630.0,3469.0,16.58,2185470.0,10445.4,4,50
Kenya,"Rice, paddy",1995,40000,630.0,4607.0,16.52,2902410.0,10407.6,4,50
Kenya,"Rice, paddy",1996,40000,630.0,6344.0,16.44,3996720.0,10357.2,4,50
Kenya,"Rice, paddy",1997,39724,630.0,5172.0,16.77,3258360.0,10565.1,4,50
Kenya,"Rice, paddy",1998,48419,630.0,4114.0,16.53,2591820.0,10413.900000000001,4,50
Kenya,"Rice, paddy",1999,39845,630.0,3056.0,16.7,1925280.0,10521.0,4,50
Kenya,"Rice, paddy",2000,37710,630.0,1998.0,16.73,1258740.0,10539.9,4,50
Kenya,"Rice, paddy",2001,34091,630.0,1578.0,16.1,994140.0,10143.0,4,50
Kenya,"Rice, paddy",2002,34615,630.0,1578.0,16.61,994140.0,10464.3,4,50
Kenya,"Rice, paddy",2004,37280,630.0,1578.0,16.92,994140.0,10659.6,4,50
Kenya,"Rice, paddy",2005,39321,630.0,1578.0,17.28,994140.0,10886.400000000001,4,50
Kenya,"Rice, paddy",2006,28062,630.0,1578.0,16.92,994140.0,10659.6,4,50
Kenya,"Rice, paddy",2007,28715,630.0,1578.0,16.6,994140.0,10458.0,4,50
Kenya,"Rice, paddy",2008,13076,630.0,1578.0,16.66,994140.0,10495.8,4,50
Kenya,"Rice, paddy",2009,19333,630.0,1578.0,17.3,994140.0,10899.0,4,50
Kenya,"Rice, paddy",2010,42384,630.0,1578.0,16.82,994140.0,10596.6,4,50
Kenya,"Rice, paddy",2011,39676,630.0,1578.0,16.9,994140.0,10647.0,4,50
Kenya,"Rice, paddy",2012,46643,630.0,1578.0,16.84,994140.0,10609.2,4,50
Kenya,"Rice, paddy",2013,39955,630.0,1578.0,16.91,994140.0,10653.3,4,50
Kenya,Sorghum,1990,8473,630.0,3469.0,15.94,2185470.0,10042.199999999999,5,50
Kenya,Sorghum,1991,9572,630.0,3469.0,16.26,2185470.0,10243.800000000001,5,50
Kenya,Sorghum,1992,11216,630.0,3469.0,16.34,2185470.0,10294.2,5,50
Kenya,Sorghum,1993,7454,630.0,3469.0,16.36,2185470.0,10306.8,5,50
Kenya,Sorghum,1994,8640,630.0,3469.0,16.58,2185470.0,10445.4,5,50
Kenya,Sorghum,1995,5984,630.0,4607.0,16.52,2902410.0,10407.6,5,50
Kenya,Sorghum,1996,5954,630.0,6344.0,16.44,3996720.0,10357.2,5,50
Kenya,Sorghum,1997,7447,630.0,5172.0,16.77,3258360.0,10565.1,5,50
Kenya,Sorghum,1998,7528,630.0,4114.0,16.53,2591820.0,10413.900000000001,5,50
Kenya,Sorghum,1999,7775,630.0,3056.0,16.7,1925280.0,10521.0,5,50
Kenya,Sorghum,2000,6656,630.0,1998.0,16.73,1258740.0,10539.9,5,50
Kenya,Sorghum,2001,8569,630.0,1578.0,16.1,994140.0,10143.0,5,50
Kenya,Sorghum,2002,8010,630.0,1578.0,16.61,994140.0,10464.3,5,50
Kenya,Sorghum,2004,5644,630.0,1578.0,16.92,994140.0,10659.6,5,50
Kenya,Sorghum,2005,12230,630.0,1578.0,17.28,994140.0,10886.400000000001,5,50
Kenya,Sorghum,2006,8006,630.0,1578.0,16.92,994140.0,10659.6,5,50
Kenya,Sorghum,2007,9474,630.0,1578.0,16.6,994140.0,10458.0,5,50
Kenya,Sorghum,2008,5221,630.0,1578.0,16.66,994140.0,10495.8,5,50
Kenya,Sorghum,2009,5717,630.0,1578.0,17.3,994140.0,10899.0,5,50
Kenya,Sorghum,2010,7267,630.0,1578.0,16.82,994140.0,10596.6,5,50
Kenya,Sorghum,2011,6291,630.0,1578.0,16.9,994140.0,10647.0,5,50
Kenya,Sorghum,2012,7445,630.0,1578.0,16.84,994140.0,10609.2,5,50
Kenya,Sorghum,2013,7550,630.0,1578.0,16.91,994140.0,10653.3,5,50
Kenya,Soybeans,1990,8000,630.0,3469.0,15.94,2185470.0,10042.199999999999,6,50
Kenya,Soybeans,1991,8037,630.0,3469.0,16.26,2185470.0,10243.800000000001,6,50
Kenya,Soybeans,1992,8059,630.0,3469.0,16.34,2185470.0,10294.2,6,50
Kenya,Soybeans,1993,8081,630.0,3469.0,16.36,2185470.0,10306.8,6,50
Kenya,Soybeans,1994,8104,630.0,3469.0,16.58,2185470.0,10445.4,6,50
Kenya,Soybeans,1995,8128,630.0,4607.0,16.52,2902410.0,10407.6,6,50
Kenya,Soybeans,1996,8153,630.0,6344.0,16.44,3996720.0,10357.2,6,50
Kenya,Soybeans,1997,8178,630.0,5172.0,16.77,3258360.0,10565.1,6,50
Kenya,Soybeans,1998,8204,630.0,4114.0,16.53,2591820.0,10413.900000000001,6,50
Kenya,Soybeans,1999,8228,630.0,3056.0,16.7,1925280.0,10521.0,6,50
Kenya,Soybeans,2000,8603,630.0,1998.0,16.73,1258740.0,10539.9,6,50
Kenya,Soybeans,2001,8608,630.0,1578.0,16.1,994140.0,10143.0,6,50
Kenya,Soybeans,2002,8611,630.0,1578.0,16.61,994140.0,10464.3,6,50
Kenya,Soybeans,2004,8607,630.0,1578.0,16.92,994140.0,10659.6,6,50
Kenya,Soybeans,2005,8591,630.0,1578.0,17.28,994140.0,10886.400000000001,6,50
Kenya,Soybeans,2006,8265,630.0,1578.0,16.92,994140.0,10659.6,6,50
Kenya,Soybeans,2007,8400,630.0,1578.0,16.6,994140.0,10458.0,6,50
Kenya,Soybeans,2008,8160,630.0,1578.0,16.66,994140.0,10495.8,6,50
Kenya,Soybeans,2009,7153,630.0,1578.0,17.3,994140.0,10899.0,6,50
Kenya,Soybeans,2010,9500,630.0,1578.0,16.82,994140.0,10596.6,6,50
Kenya,Soybeans,2011,12578,630.0,1578.0,16.9,994140.0,10647.0,6,50
Kenya,Soybeans,2012,14997,630.0,1578.0,16.84,994140.0,10609.2,6,50
Kenya,Soybeans,2013,12231,630.0,1578.0,16.91,994140.0,10653.3,6,50
Kenya,Sweet potatoes,1990,99153,630.0,3469.0,15.94,2185470.0,10042.199999999999,7,50
Kenya,Sweet potatoes,1991,109373,630.0,3469.0,16.26,2185470.0,10243.800000000001,7,50
Kenya,Sweet potatoes,1992,67531,630.0,3469.0,16.34,2185470.0,10294.2,7,50
Kenya,Sweet potatoes,1993,96271,630.0,3469.0,16.36,2185470.0,10306.8,7,50
Kenya,Sweet potatoes,1994,104396,630.0,3469.0,16.58,2185470.0,10445.4,7,50
Kenya,Sweet potatoes,1995,100712,630.0,4607.0,16.52,2902410.0,10407.6,7,50
Kenya,Sweet potatoes,1996,79880,630.0,6344.0,16.44,3996720.0,10357.2,7,50
Kenya,Sweet potatoes,1997,111359,630.0,5172.0,16.77,3258360.0,10565.1,7,50
Kenya,Sweet potatoes,1998,80590,630.0,4114.0,16.53,2591820.0,10413.900000000001,7,50
Kenya,Sweet potatoes,1999,105824,630.0,3056.0,16.7,1925280.0,10521.0,7,50
Kenya,Sweet potatoes,2000,88375,630.0,1998.0,16.73,1258740.0,10539.9,7,50
Kenya,Sweet potatoes,2001,90000,630.0,1578.0,16.1,994140.0,10143.0,7,50
Kenya,Sweet potatoes,2002,85000,630.0,1578.0,16.61,994140.0,10464.3,7,50
Kenya,Sweet potatoes,2004,94116,630.0,1578.0,16.92,994140.0,10659.6,7,50
Kenya,Sweet potatoes,2005,109577,630.0,1578.0,17.28,994140.0,10886.400000000001,7,50
Kenya,Sweet potatoes,2006,96701,630.0,1578.0,16.92,994140.0,10659.6,7,50
Kenya,Sweet potatoes,2007,132796,630.0,1578.0,16.6,994140.0,10458.0,7,50
Kenya,Sweet potatoes,2008,142515,630.0,1578.0,16.66,994140.0,10495.8,7,50
Kenya,Sweet potatoes,2009,132895,630.0,1578.0,17.3,994140.0,10899.0,7,50
Kenya,Sweet potatoes,2010,99739,630.0,1578.0,16.82,994140.0,10596.6,7,50
Kenya,Sweet potatoes,2011,122689,630.0,1578.0,16.9,994140.0,10647.0,7,50
Kenya,Sweet potatoes,2012,128346,630.0,1578.0,16.84,994140.0,10609.2,7,50
Kenya,Sweet potatoes,2013,124706,630.0,1578.0,16.91,994140.0,10653.3,7,50
Kenya,Wheat,1990,16551,630.0,3469.0,15.94,2185470.0,10042.199999999999,8,50
Kenya,Wheat,1991,18484,630.0,3469.0,16.26,2185470.0,10243.800000000001,8,50
Kenya,Wheat,1992,19359,630.0,3469.0,16.34,2185470.0,10294.2,8,50
Kenya,Wheat,1993,13795,630.0,3469.0,16.36,2185470.0,10306.8,8,50
Kenya,Wheat,1994,22164,630.0,3469.0,16.58,2185470.0,10445.4,8,50
Kenya,Wheat,1995,21064,630.0,4607.0,16.52,2902410.0,10407.6,8,50
Kenya,Wheat,1996,20112,630.0,6344.0,16.44,3996720.0,10357.2,8,50
Kenya,Wheat,1997,16132,630.0,5172.0,16.77,3258360.0,10565.1,8,50
Kenya,Wheat,1998,18951,630.0,4114.0,16.53,2591820.0,10413.900000000001,8,50
Kenya,Wheat,1999,16534,630.0,3056.0,16.7,1925280.0,10521.0,8,50
Kenya,Wheat,2000,15492,630.0,1998.0,16.73,1258740.0,10539.9,8,50
Kenya,Wheat,2001,19890,630.0,1578.0,16.1,994140.0,10143.0,8,50
Kenya,Wheat,2002,21217,630.0,1578.0,16.61,994140.0,10464.3,8,50
Kenya,Wheat,2004,24827,630.0,1578.0,16.92,994140.0,10659.6,8,50
Kenya,Wheat,2005,23131,630.0,1578.0,17.28,994140.0,10886.400000000001,8,50
Kenya,Wheat,2006,21875,630.0,1578.0,16.92,994140.0,10659.6,8,50
Kenya,Wheat,2007,30940,630.0,1578.0,16.6,994140.0,10458.0,8,50
Kenya,Wheat,2008,25845,630.0,1578.0,16.66,994140.0,10495.8,8,50
Kenya,Wheat,2009,16665,630.0,1578.0,17.3,994140.0,10899.0,8,50
Kenya,Wheat,2010,31991,630.0,1578.0,16.82,994140.0,10596.6,8,50
Kenya,Wheat,2011,20415,630.0,1578.0,16.9,994140.0,10647.0,8,50
Kenya,Wheat,2012,29720,630.0,1578.0,16.84,994140.0,10609.2,8,50
Kenya,Wheat,2013,27602,630.0,1578.0,16.91,994140.0,10653.3,8,50
Kenya,Yams,1990,88356,630.0,3469.0,15.94,2185470.0,10042.199999999999,9,50
Kenya,Yams,1991,80000,630.0,3469.0,16.26,2185470.0,10243.800000000001,9,50
Kenya,Yams,1992,74707,630.0,3469.0,16.34,2185470.0,10294.2,9,50
Kenya,Yams,1993,67487,630.0,3469.0,16.36,2185470.0,10306.8,9,50
Kenya,Yams,1994,74000,630.0,3469.0,16.58,2185470.0,10445.4,9,50
Kenya,Yams,1995,69832,630.0,4607.0,16.52,2902410.0,10407.6,9,50
Kenya,Yams,1996,59748,630.0,6344.0,16.44,3996720.0,10357.2,9,50
Kenya,Yams,1997,57179,630.0,5172.0,16.77,3258360.0,10565.1,9,50
Kenya,Yams,1998,48926,630.0,4114.0,16.53,2591820.0,10413.900000000001,9,50
Kenya,Yams,1999,92318,630.0,3056.0,16.7,1925280.0,10521.0,9,50
Kenya,Yams,2000,55641,630.0,1998.0,16.73,1258740.0,10539.9,9,50
Kenya,Yams,2001,78980,630.0,1578.0,16.1,994140.0,10143.0,9,50
Kenya,Yams,2002,54886,630.0,1578.0,16.61,994140.0,10464.3,9,50
Kenya,Yams,2004,83525,630.0,1578.0,16.92,994140.0,10659.6,9,50
Kenya,Yams,2005,86683,630.0,1578.0,17.28,994140.0,10886.400000000001,9,50
Kenya,Yams,2006,95024,630.0,1578.0,16.92,994140.0,10659.6,9,50
Kenya,Yams,2007,74649,630.0,1578.0,16.6,994140.0,10458.0,9,50
Kenya,Yams,2008,75874,630.0,1578.0,16.66,994140.0,10495.8,9,50
Kenya,Yams,2009,45170,630.0,1578.0,17.3,994140.0,10899.0,9,50
Kenya,Yams,2010,65645,630.0,1578.0,16.82,994140.0,10596.6,9,50
Kenya,Yams,2011,91154,630.0,1578.0,16.9,994140.0,10647.0,9,50
Kenya,Yams,2012,116053,630.0,1578.0,16.84,994140.0,10609.2,9,50
Kenya,Yams,2013,135962,630.0,1578.0,16.91,994140.0,10653.3,9,50
Latvia,Potatoes,1992,120475,641.0,1005.0,6.89,644205.0,4416.49,3,51
Latvia,Potatoes,1993,145006,641.0,476.0,5.58,305116.0,3576.78,3,51
Latvia,Potatoes,1994,129963,641.0,294.0,5.87,188454.0,3762.67,3,51
Latvia,Potatoes,1995,114701,641.0,358.0,6.54,229478.0,4192.14,3,51
Latvia,Potatoes,1996,137471,641.0,361.0,4.9,231401.0,3140.9,3,51
Latvia,Potatoes,1997,135948,641.0,334.0,6.17,214094.0,3954.97,3,51
Latvia,Potatoes,1998,118044,641.0,369.0,5.95,236529.0,3813.9500000000003,3,51
Latvia,Potatoes,1999,158782,641.0,326.86,7.07,209517.26,4531.87,3,51
Latvia,Potatoes,2000,145634,641.0,284.72,7.47,182505.52000000002,4788.2699999999995,3,51
Latvia,Potatoes,2001,111670,641.0,367.4,6.5,235503.4,4166.5,3,51
Latvia,Potatoes,2002,143358,641.0,335.31,6.83,214933.71,4378.03,3,51
Latvia,Potatoes,2004,128507,641.0,594.46,6.28,381048.86000000004,4025.48,3,51
Latvia,Potatoes,2005,145942,641.0,723.54,6.3,463789.13999999996,4038.2999999999997,3,51
Latvia,Potatoes,2006,122151,641.0,743.57,6.95,476628.37000000005,4454.95,3,51
Latvia,Potatoes,2007,159330,641.0,1113.49,7.25,713747.09,4647.25,3,51
Latvia,Potatoes,2008,178148,641.0,1033.0,7.67,662153.0,4916.47,3,51
Latvia,Potatoes,2009,175133,641.0,881.2,6.51,564849.2000000001,4172.91,3,51
Latvia,Potatoes,2010,160797,641.0,1027.5,5.67,658627.5,3634.47,3,51
Latvia,Potatoes,2011,168013,641.0,1070.5,7.25,686190.5,4647.25,3,51
Latvia,Potatoes,2012,191099,641.0,1396.96,5.96,895451.36,3820.36,3,51
Latvia,Potatoes,2013,181648,641.0,1250.0,7.25,801250.0,4647.25,3,51
Latvia,Wheat,1992,25848,641.0,1005.0,6.89,644205.0,4416.49,8,51
Latvia,Wheat,1993,20006,641.0,476.0,5.58,305116.0,3576.78,8,51
Latvia,Wheat,1994,21078,641.0,294.0,5.87,188454.0,3762.67,8,51
Latvia,Wheat,1995,22235,641.0,358.0,6.54,229478.0,4192.14,8,51
Latvia,Wheat,1996,23961,641.0,361.0,4.9,231401.0,3140.9,8,51
Latvia,Wheat,1997,25909,641.0,334.0,6.17,214094.0,3954.97,8,51
Latvia,Wheat,1998,25533,641.0,369.0,5.95,236529.0,3813.9500000000003,8,51
Latvia,Wheat,1999,24103,641.0,326.86,7.07,209517.26,4531.87,8,51
Latvia,Wheat,2000,27034,641.0,284.72,7.47,182505.52000000002,4788.2699999999995,8,51
Latvia,Wheat,2001,27080,641.0,367.4,6.5,235503.4,4166.5,8,51
Latvia,Wheat,2002,33844,641.0,335.31,6.83,214933.71,4378.03,8,51
Latvia,Wheat,2004,29423,641.0,594.46,6.28,381048.86000000004,4025.48,8,51
Latvia,Wheat,2005,36099,641.0,723.54,6.3,463789.13999999996,4038.2999999999997,8,51
Latvia,Wheat,2006,27815,641.0,743.57,6.95,476628.37000000005,4454.95,8,51
Latvia,Wheat,2007,35944,641.0,1113.49,7.25,713747.09,4647.25,8,51
Latvia,Wheat,2008,38566,641.0,1033.0,7.67,662153.0,4916.47,8,51
Latvia,Wheat,2009,36276,641.0,881.2,6.51,564849.2000000001,4172.91,8,51
Latvia,Wheat,2010,32849,641.0,1027.5,5.67,658627.5,3634.47,8,51
Latvia,Wheat,2011,30613,641.0,1070.5,7.25,686190.5,4647.25,8,51
Latvia,Wheat,2012,43695,641.0,1396.96,5.96,895451.36,3820.36,8,51
Latvia,Wheat,2013,38857,641.0,1250.0,7.25,801250.0,4647.25,8,51
Lebanon,Maize,1990,16910,661.0,1221.0,19.4,807081.0,12823.4,1,52
Lebanon,Maize,1991,17467,661.0,1221.0,19.31,807081.0,12763.91,1,52
Lebanon,Maize,1992,18715,661.0,1221.0,18.18,807081.0,12016.98,1,52
Lebanon,Maize,1993,18919,661.0,1221.0,19.14,807081.0,12651.54,1,52
Lebanon,Maize,1994,20288,661.0,1221.0,19.93,807081.0,13173.73,1,52
Lebanon,Maize,1995,23269,661.0,1221.0,19.35,807081.0,12790.35,1,52
Lebanon,Maize,1996,23461,661.0,1221.0,19.65,807081.0,12988.65,1,52
Lebanon,Maize,1997,31111,661.0,1816.0,18.99,1200376.0,12552.39,1,52
Lebanon,Maize,1998,50000,661.0,1816.0,20.19,1200376.0,13345.59,1,52
Lebanon,Maize,1999,57143,661.0,1816.0,20.25,1200376.0,13385.25,1,52
Lebanon,Maize,2000,38889,661.0,1816.0,19.65,1200376.0,12988.65,1,52
Lebanon,Maize,2001,43231,661.0,1816.0,20.29,1200376.0,13411.689999999999,1,52
Lebanon,Maize,2002,32435,661.0,1816.0,19.91,1200376.0,13160.51,1,52
Lebanon,Maize,2004,60000,661.0,1816.0,19.72,1200376.0,13034.92,1,52
Lebanon,Maize,2005,37778,661.0,1816.0,19.68,1200376.0,13008.48,1,52
Lebanon,Maize,2006,29524,661.0,1816.0,19.59,1200376.0,12948.99,1,52
Lebanon,Maize,2007,34444,661.0,1816.0,20.04,1200376.0,13246.439999999999,1,52
Lebanon,Maize,2008,37778,661.0,1816.0,20.24,1200376.0,13378.64,1,52
Lebanon,Maize,2009,36210,661.0,1816.0,20.19,1200376.0,13345.59,1,52
Lebanon,Maize,2010,37199,661.0,1816.0,21.26,1200376.0,14052.86,1,52
Lebanon,Maize,2011,36468,661.0,1816.0,19.67,1200376.0,13001.87,1,52
